R0,disp_log,dispersion,R0_adj,simID,uID
1.021240234375,-2.86279296875,0.001371535430985907,1,1,1
15.521240234375,2.13720703125,137.15354309859072,1,1,2
22.771240234375,-5.36279296875,4.337175853536144e-6,1,1,3
8.271240234375,-0.36279296875,0.4337175853536144,1,1,4
11.896240234375,-4.11279296875,7.712710518061316e-5,1,2,5
26.396240234375,0.88720703125,7.712710518061315,1,2,6
19.146240234375,-1.61279296875,0.024389732170610984,1,2,7
4.646240234375,3.38720703125,2438.9732170610987,1,2,8
6.458740234375,-5.98779296875,1.0285064775906258e-6,1,3,9
20.958740234375,-0.98779296875,0.10285064775906258,1,3,10
28.208740234375,-3.48779296875,3.252423057423306e-4,1,3,11
13.708740234375,1.51220703125,32.52423057423306,1,3,12
10.083740234375,-2.23779296875,0.005783716955751706,1,4,13
24.583740234375,2.76220703125,578.3716955751706,1,4,14
17.333740234375,-4.73779296875,1.8289718921910688e-5,1,4,15
2.833740234375,0.26220703125,1.8289718921910687,1,4,16
3.739990234375,-4.42529296875,3.7558395533010406e-5,1,5,17
18.239990234375,0.57470703125,3.755839553301041,1,5,18
25.489990234375,-1.92529296875,0.011877007514580666,1,5,19
10.989990234375,3.07470703125,1187.7007514580666,1,5,20
14.614990234375,-3.17529296875,6.678932145045026e-4,1,6,21
29.114990234375,1.82470703125,66.78932145045026,1,6,22
21.864990234375,-5.67529296875,2.112063791605636e-6,1,6,23
7.364990234375,-0.67529296875,0.2112063791605636,1,6,24
5.552490234375,-1.30029296875,0.050084925400936633,1,7,25
20.052490234375,3.69970703125,5008.492540093663,1,7,26
27.302490234375,-3.80029296875,1.583824407065817e-4,1,7,27
12.802490234375,1.19970703125,15.838244070658172,1,7,28
9.177490234375,-5.05029296875,8.906499159382104e-6,1,8,29
23.677490234375,-0.05029296875,0.8906499159382105,1,8,30
16.427490234375,-2.55029296875,0.002816482332202248,1,8,31
1.927490234375,2.44970703125,281.6482332202248,1,8,32
2.380615234375,-5.20654296875,6.215227517445522e-6,1,9,33
16.880615234375,-0.20654296875,0.6215227517445522,1,9,34
24.130615234375,-2.70654296875,0.001965427513128175,1,9,35
9.630615234375,2.29345703125,196.5427513128175,1,9,36
13.255615234375,-1.45654296875,0.03495079278519839,1,10,37
27.755615234375,3.54345703125,3495.079278519838,1,10,38
20.505615234375,-3.95654296875,1.1052411122980702e-4,1,10,39
6.005615234375,1.04345703125,11.052411122980702,1,10,40
7.818115234375,-3.33154296875,4.6607631250161324e-4,1,11,41
22.318115234375,1.66845703125,46.60763125016132,1,11,42
29.568115234375,-5.83154296875,1.4738627109575079e-6,1,11,43
15.068115234375,-0.83154296875,0.14738627109575078,1,11,44
11.443115234375,-4.58154296875,2.6209397121198843e-5,1,12,45
25.943115234375,0.41845703125,2.6209397121198843,1,12,46
18.693115234375,-2.08154296875,0.008288139100284853,1,12,47
4.193115234375,2.91845703125,828.8139100284853,1,12,48
3.286865234375,-1.76904296875,0.017019901065192963,1,13,49
17.786865234375,3.23095703125,1701.9901065192962,1,13,50
25.036865234375,-4.26904296875,5.3821652916735704e-5,1,13,51
10.536865234375,0.73095703125,5.38216529167357,1,13,52
14.161865234375,-5.51904296875,3.0266139625132173e-6,1,14,53
28.661865234375,-0.51904296875,0.3026613962513217,1,14,54
21.411865234375,-3.01904296875,9.570993719609244e-4,1,14,55
6.911865234375,1.98095703125,95.70993719609244,1,14,56
5.099365234375,-3.64404296875,2.2696402843734202e-4,1,15,57
19.599365234375,1.35595703125,22.6964028437342,1,15,58
26.849365234375,-1.14404296875,0.07177232767892275,1,15,59
12.349365234375,3.85595703125,7177.232767892274,1,15,60
8.724365234375,-2.39404296875,0.004036054585896139,1,16,61
23.224365234375,2.60595703125,403.6054585896139,1,16,62
15.974365234375,-4.89404296875,1.2763125252199498e-5,1,16,63
1.474365234375,0.10595703125,1.2763125252199499,1,16,64
1.700927734375,-3.87841796875,1.32306759062047e-4,1,17,65
16.200927734375,1.12158203125,13.230675906204699,1,17,66
23.450927734375,-1.37841796875,0.041839070847119145,1,17,67
8.950927734375,3.62158203125,4183.907084711915,1,17,68
12.575927734375,-2.62841796875,0.002352783854490188,1,18,69
27.075927734375,2.37158203125,235.27838544901883,1,18,70
19.825927734375,-5.12841796875,7.440155822259173e-6,1,18,71
5.325927734375,-0.12841796875,0.7440155822259173,1,18,72
7.138427734375,-2.00341796875,0.009921607247617346,1,19,73
21.638427734375,2.99658203125,992.1607247617346,1,19,74
28.888427734375,-4.50341796875,3.137487695210502e-5,1,19,75
14.388427734375,0.49658203125,3.1374876952105017,1,19,76
10.763427734375,-5.75341796875,1.7643389882930876e-6,1,20,77
25.263427734375,-0.75341796875,0.17643389882930874,1,20,78
18.013427734375,-3.25341796875,5.57932976764331e-4,1,20,79
3.513427734375,1.74658203125,55.793297676433106,1,20,80
4.419677734375,-2.94091796875,0.0011457293308712872,1,21,81
18.919677734375,2.05908203125,114.57293308712872,1,21,82
26.169677734375,-5.44091796875,3.623114267613937e-6,1,21,83
11.669677734375,-0.44091796875,0.36231142676139366,1,21,84
15.294677734375,-4.19091796875,6.442909502316115e-5,1,22,85
29.794677734375,0.80908203125,6.442909502316115,1,22,86
22.544677734375,-1.69091796875,0.020374268785660822,1,22,87
8.044677734375,3.30908203125,2037.4268785660822,1,22,88
6.232177734375,-4.81591796875,1.5278546181750057e-5,1,23,89
20.732177734375,0.18408203125,1.5278546181750057,1,23,90
27.982177734375,-2.31591796875,0.00483150052703991,1,23,91
13.482177734375,2.68408203125,483.150052703991,1,23,92
9.857177734375,-1.06591796875,0.08591757906827276,1,24,93
24.357177734375,3.93408203125,8591.757906827275,1,24,94
17.107177734375,-3.56591796875,2.716952409033493e-4,1,24,95
2.607177734375,1.43408203125,27.169524090334928,1,24,96
2.154052734375,-1.53466796875,0.029196583279238537,1,25,97
16.654052734375,3.46533203125,2919.658327923854,1,25,98
23.904052734375,-4.03466796875,9.232770305718167e-5,1,25,99
9.404052734375,0.96533203125,9.232770305718168,1,25,100
13.029052734375,-5.28466796875,5.191968288895658e-6,1,26,101
27.529052734375,-0.28466796875,0.5191968288895659,1,26,102
20.279052734375,-2.78466796875,0.0016418445332277386,1,26,103
5.779052734375,2.21533203125,164.18445332277386,1,26,104
7.591552734375,-4.65966796875,2.1894348733393783e-5,1,27,105
22.091552734375,0.34033203125,2.1894348733393785,1,27,106
29.341552734375,-2.15966796875,0.006923600988354701,1,27,107
14.841552734375,2.84033203125,692.3600988354701,1,27,108
11.216552734375,-3.40966796875,3.8934269548805933e-4,1,28,109
25.716552734375,1.59033203125,38.934269548805936,1,28,110
18.466552734375,-5.90966796875,1.2312097080916301e-6,1,28,111
3.966552734375,-0.90966796875,0.12312097080916301,1,28,112
3.060302734375,-5.59716796875,2.52831994838316e-6,1,29,113
17.560302734375,-0.59716796875,0.252831994838316,1,29,114
24.810302734375,-3.09716796875,7.995249690530136e-4,1,29,115
10.310302734375,1.90283203125,79.95249690530136,1,29,116
13.935302734375,-1.84716796875,0.01421778790278981,1,30,117
28.435302734375,3.15283203125,1421.778790278981,1,30,118
21.185302734375,-4.34716796875,4.496059306200445e-5,1,30,119
6.685302734375,0.65283203125,4.496059306200445,1,30,120
4.872802734375,-2.47216796875,0.003371568838535013,1,31,121
19.372802734375,2.52783203125,337.15688385350126,1,31,122
26.622802734375,-4.97216796875,1.066183681781912e-5,1,31,123
12.122802734375,0.02783203125,1.0661836817819121,1,31,124
8.497802734375,-3.72216796875,1.8959724886322653e-4,1,32,125
22.997802734375,1.27783203125,18.95972488632265,1,32,126
15.747802734375,-1.22216796875,0.059955914450956584,1,32,127
1.247802734375,3.77783203125,5995.591445095659,1,32,128
