R0,disp_log,R0_adj,dispersion,simID,uID
1.00347900390625,-3.3333740234375,0.7638336181640625,4.6411539722604174e-4,1,1
10.50347900390625,1.6666259765625,0.2888336181640625,46.411539722604175,1,2
15.25347900390625,-5.8333740234375,0.051333618164062504,1.4676617523880852e-6,1,3
5.75347900390625,-0.8333740234375,0.5263336181640625,0.14676617523880853,1,4
8.12847900390625,-4.5833740234375,0.40758361816406247,2.6099126751733758e-5,1,5
17.62847900390625,0.4166259765625,0.8825836181640625,2.609912675173376,1,6
12.87847900390625,-2.0833740234375,0.6450836181640626,0.008253268547691059,1,7
3.37847900390625,2.9166259765625,0.17008361816406248,825.3268547691058,1,8
4.56597900390625,-5.2083740234375,0.5857086181640625,6.189078291979212e-6,1,9
14.06597900390625,-0.2083740234375,0.1107086181640625,0.6189078291979212,1,10
18.81597900390625,-2.7083740234375,0.34820861816406246,0.001957158401975893,2,11
9.31597900390625,2.2916259765625,0.8232086181640625,195.71584019758933,2,12
6.94097900390625,-1.4583740234375,0.2294586181640625,0.034803744884184126,2,13
16.44097900390625,3.5416259765625,0.7044586181640625,3480.3744884184125,2,14
11.69097900390625,-3.9583740234375,0.9419586181640625,1.1005910493745498e-4,2,15
2.19097900390625,1.0416259765625,0.4669586181640625,11.005910493745498,2,16
2.78472900390625,-3.6458740234375,0.1403961181640625,2.2600912637853705e-4,2,17
12.28472900390625,1.3541259765625,0.6153961181640625,22.600912637853703,2,18
17.03472900390625,-1.1458740234375,0.8528961181640625,0.07147036113410196,2,19
7.53472900390625,3.8541259765625,0.3778961181640625,7147.036113410197,2,20
9.90972900390625,-2.3958740234375,0.7341461181640625,0.004019073759198372,3,21
19.40972900390625,2.6041259765625,0.25914611816406247,401.9073759198372,3,22
14.65972900390625,-4.8958740234375,0.49664611816406246,1.270942716328196e-5,3,23
5.15972900390625,0.1041259765625,0.9716461181640625,1.270942716328196,3,24
3.97222900390625,-1.7708740234375,0.3185211181640625,0.016948293512755213,3,25
13.47222900390625,3.2291259765625,0.7935211181640625,1694.8293512755213,3,26
18.22222900390625,-4.2708740234375,0.5560211181640625,5.359520995336247e-5,3,27
8.72222900390625,0.7291259765625,0.0810211181640625,5.359520995336248,3,28
6.34722900390625,-5.5208740234375,0.9122711181640625,3.013880138902884e-6,3,29
15.84722900390625,-0.5208740234375,0.43727111816406244,0.3013880138902884,3,30
11.09722900390625,-3.0208740234375,0.1997711181640625,9.530725833677763e-4,4,31
1.59722900390625,1.9791259765625,0.6747711181640625,95.30725833677762,4,32
1.89410400390625,-5.9896240234375,0.3927398681640625,1.024179259045434e-6,4,33
11.39410400390625,-0.9896240234375,0.8677398681640625,0.10241792590454339,4,34
16.14410400390625,-3.4896240234375,0.6302398681640625,3.238739190887179e-4,4,35
6.64410400390625,1.5103759765625,0.1552398681640625,32.38739190887179,4,36
9.01910400390625,-2.2396240234375,0.9864898681640625,0.005759383217640791,4,37
18.51910400390625,2.7603759765625,0.5114898681640625,575.9383217640791,4,38
13.76910400390625,-4.7396240234375,0.2739898681640625,1.821276888549415e-5,4,39
4.26910400390625,0.2603759765625,0.7489898681640625,1.8212768885494153,4,40
5.45660400390625,-2.8646240234375,0.0958648681640625,0.001365764992314239,5,41
14.95660400390625,2.1353759765625,0.5708648681640626,136.5764992314239,5,42
19.70660400390625,-5.3646240234375,0.8083648681640625,4.318928124235356e-6,5,43
10.20660400390625,-0.3646240234375,0.33336486816406247,0.4318928124235356,5,44
7.83160400390625,-4.1146240234375,0.6896148681640625,7.680260956765761e-5,5,45
17.33160400390625,0.8853759765625,0.2146148681640625,7.6802609567657605,5,46
12.58160400390625,-1.6146240234375,0.4521148681640625,0.02428711764784379,5,47
3.08160400390625,3.3853759765625,0.9271148681640625,2428.711764784379,5,48
2.48785400390625,-1.3021240234375,0.5411773681640625,0.049874203910356234,5,49
11.98785400390625,3.6978759765625,0.0661773681640625,4987.420391035624,5,50
16.73785400390625,-3.8021240234375,0.3036773681640625,1.5771608084440194e-4,6,51
7.23785400390625,1.1978759765625,0.7786773681640625,15.771608084440196,6,52
9.61285400390625,-5.0521240234375,0.18492736816406252,8.869026990586923e-6,6,53
19.11285400390625,-0.0521240234375,0.6599273681640625,0.8869026990586922,6,54
